epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,2618.69,1.10061,0.95728,1.33593,0.90715,0.775,0.87305,0.57719,1.08596,0.99473,1.34754,0.006436,0.006436,0.006436
92,2646.19,1.03781,0.89068,1.29423,0.90963,0.83208,0.89257,0.61414,1.04179,0.85022,1.32636,0.0063964,0.0063964,0.0063964
93,2674.4,1.07107,0.93755,1.32552,0.87805,0.7906,0.87079,0.57884,1.05221,0.85084,1.31449,0.0063568,0.0063568,0.0063568
94,2701.1,1.03284,0.86749,1.28705,0.78597,0.74946,0.84331,0.55366,1.09154,1.34756,1.32068,0.0063172,0.0063172,0.0063172
95,2730.13,1.07823,0.9045,1.32351,0.85624,0.85719,0.88717,0.57465,1.12832,0.90821,1.35688,0.0062776,0.0062776,0.0062776
96,2756.87,1.04811,0.85354,1.27625,0.87469,0.78509,0.8631,0.56723,1.13375,0.94607,1.34491,0.006238,0.006238,0.006238
97,2784.03,1.06304,0.87825,1.29904,0.82187,0.79373,0.85438,0.55275,1.14241,1.02203,1.37184,0.0061984,0.0061984,0.0061984
98,2811.7,1.03032,0.91333,1.2926,0.86399,0.80498,0.86616,0.57067,1.08995,1.04364,1.35113,0.0061588,0.0061588,0.0061588
99,2840.91,1.00528,0.88535,1.26687,0.79106,0.79761,0.8246,0.54516,1.0633,1.34579,1.34173,0.0061192,0.0061192,0.0061192
100,2869.47,0.98883,0.81901,1.25631,0.8698,0.81621,0.8797,0.56907,1.08646,1.1181,1.33578,0.0060796,0.0060796,0.0060796
101,2896.42,1.07142,0.8885,1.30979,0.74267,0.70591,0.77021,0.50744,1.18747,1.88801,1.38017,0.00604,0.00604,0.00604
102,2924.18,0.9947,0.914,1.25026,0.8983,0.84079,0.87817,0.59811,1.05903,0.88434,1.30693,0.0060004,0.0060004,0.0060004
103,2951.02,1.02872,0.91212,1.28255,0.9184,0.81535,0.8923,0.59975,1.0528,0.91864,1.3035,0.0059608,0.0059608,0.0059608
104,2980.04,0.99917,0.88363,1.26131,0.88663,0.8235,0.87839,0.59336,1.04272,0.91181,1.29934,0.0059212,0.0059212,0.0059212
105,3006.22,0.9743,0.83787,1.21959,0.93934,0.78838,0.88199,0.59842,1.04171,0.8755,1.3239,0.0058816,0.0058816,0.0058816
106,3032.48,1.01403,0.83474,1.2646,0.94627,0.85038,0.90729,0.61833,1.04798,0.74782,1.31018,0.005842,0.005842,0.005842
107,3059.71,0.97537,0.81961,1.24581,0.93706,0.82592,0.89315,0.61159,1.03967,0.7836,1.31053,0.0058024,0.0058024,0.0058024
108,3089.8,0.99236,0.83037,1.25032,0.87923,0.86314,0.89456,0.61623,1.03358,0.92449,1.29785,0.0057628,0.0057628,0.0057628
109,3118.23,0.9856,0.82017,1.26033,0.7583,0.75748,0.81289,0.56298,1.0699,1.35145,1.31317,0.0057232,0.0057232,0.0057232
110,3148.27,1.02055,0.83536,1.26822,0.92601,0.80529,0.89049,0.60714,1.05854,0.80738,1.32627,0.0056836,0.0056836,0.0056836
111,3176.04,0.96249,0.80389,1.23402,0.91524,0.84602,0.91142,0.60942,1.0844,0.75462,1.32802,0.005644,0.005644,0.005644
112,3203.01,0.97487,0.79279,1.25646,0.85796,0.74797,0.81063,0.54122,1.13203,0.92523,1.36448,0.0056044,0.0056044,0.0056044
113,3231.82,0.98775,0.83415,1.25254,0.90861,0.84661,0.89816,0.62755,0.98697,0.96254,1.25343,0.0055648,0.0055648,0.0055648
