epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,626.265,0.56318,1.19632,0.44203,0.99735,0.96101,0.95238,0.9786,0.82804,0.96101,0.95238,0.97237,0.727,0.62713,1.61557,0.37382,1.13739,0.000212349,0.000212349,0.000212349
131,631.107,0.52472,1.20599,0.43273,1.01324,0.96731,0.95118,0.98284,0.83995,0.96731,0.95118,0.97672,0.73195,0.59813,1.64144,0.34851,1.15335,0.000202918,0.000202918,0.000202918
132,635.983,0.50686,1.1128,0.39678,0.97559,0.97156,0.94952,0.98394,0.83767,0.97156,0.94952,0.97675,0.7341,0.62726,1.6821,0.36752,1.16953,0.000193487,0.000193487,0.000193487
133,640.751,0.52385,1.05748,0.39629,0.99543,0.97197,0.94698,0.98097,0.83096,0.97197,0.94698,0.97463,0.74066,0.62424,1.64792,0.37868,1.15224,0.000184055,0.000184055,0.000184055
134,645.568,0.47479,1.0788,0.39544,0.9653,0.97428,0.95112,0.97525,0.82829,0.97428,0.95112,0.96813,0.73545,0.62226,1.69031,0.3868,1.1381,0.000174624,0.000174624,0.000174624
135,650.241,0.49763,1.05368,0.37696,0.99719,0.96663,0.93957,0.96498,0.81994,0.95984,0.94784,0.96322,0.7182,0.62339,1.74624,0.39698,1.13612,0.000165192,0.000165192,0.000165192
136,654.902,0.49417,1.10282,0.36919,0.97947,0.97547,0.94316,0.97216,0.82119,0.9644,0.94162,0.96274,0.72402,0.61587,1.70884,0.40467,1.13612,0.000155761,0.000155761,0.000155761
137,659.644,0.56086,1.04043,0.39346,1.01306,0.97708,0.93976,0.97349,0.81621,0.94139,0.95743,0.96279,0.71882,0.63294,1.71554,0.413,1.13927,0.00014633,0.00014633,0.00014633
138,664.443,0.50636,1.02066,0.39999,0.99994,0.97006,0.93765,0.97449,0.82247,0.97183,0.92919,0.96337,0.71788,0.63007,1.73129,0.41366,1.12952,0.000136898,0.000136898,0.000136898
139,669.223,0.49336,1.06575,0.378,0.98139,0.96556,0.93804,0.97367,0.82846,0.9651,0.92857,0.9626,0.71517,0.61512,1.70314,0.39978,1.13295,0.000127467,0.000127467,0.000127467
140,673.892,0.52323,1.068,0.41001,0.96176,0.96553,0.93833,0.97326,0.83402,0.96344,0.92857,0.96221,0.7169,0.6158,1.75352,0.3823,1.14288,0.000118035,0.000118035,0.000118035
141,680.378,0.44066,0.86329,0.36965,1.01532,0.97011,0.93299,0.97375,0.82908,0.95336,0.92426,0.95163,0.71325,0.6222,1.77658,0.39598,1.14724,0.000108604,0.000108604,0.000108604
142,684.958,0.40352,0.82286,0.3314,0.9473,0.95973,0.96172,0.97376,0.82218,0.94732,0.94992,0.95159,0.7102,0.60926,1.73791,0.38381,1.12474,9.91726e-05,9.91726e-05,9.91726e-05
143,689.305,0.35479,0.80582,0.26765,0.91154,0.96028,0.96163,0.97243,0.82104,0.9477,0.94983,0.94424,0.70972,0.60474,1.74393,0.37297,1.10189,8.97412e-05,8.97412e-05,8.97412e-05
144,693.75,0.34843,0.83278,0.26412,0.93718,0.97762,0.95073,0.97268,0.83379,0.96414,0.93897,0.94592,0.7124,0.59913,1.75402,0.37751,1.08663,8.03098e-05,8.03098e-05,8.03098e-05
145,698.234,0.42511,0.8251,0.30725,0.95516,0.97601,0.94964,0.97451,0.83315,0.96255,0.93773,0.95042,0.71378,0.60113,1.73771,0.37411,1.08969,7.08784e-05,7.08784e-05,7.08784e-05
146,702.698,0.36434,0.7999,0.26352,0.93468,0.97595,0.95063,0.97695,0.83512,0.9625,0.93878,0.95359,0.71573,0.58261,1.75651,0.3735,1.07799,6.1447e-05,6.1447e-05,6.1447e-05
147,707.023,0.36524,0.76486,0.26843,0.9424,0.97562,0.95041,0.97764,0.83875,0.96216,0.93856,0.95679,0.72307,0.57972,1.79768,0.3686,1.07931,5.20156e-05,5.20156e-05,5.20156e-05
148,711.352,0.32633,0.77668,0.30339,0.89667,0.9756,0.95067,0.98032,0.83858,0.96215,0.93882,0.95535,0.72211,0.5781,1.80852,0.37009,1.07981,4.25842e-05,4.25842e-05,4.25842e-05
149,715.747,0.37536,0.91793,0.33025,0.95713,0.97615,0.95137,0.9773,0.83905,0.96273,0.93952,0.95573,0.72271,0.57466,1.80602,0.36456,1.07751,3.31528e-05,3.31528e-05,3.31528e-05
150,720.104,0.35884,0.80017,0.26283,0.91806,0.95707,0.96208,0.97976,0.83654,0.96284,0.93461,0.95907,0.72793,0.57322,1.7935,0.3514,1.07971,2.37214e-05,2.37214e-05,2.37214e-05
