epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,1247.42,0.7004,0.54946,1.26277,0.93279,0.97126,0.98512,0.80545,0.81701,0.46237,1.29286,0.000438703,0.000438703,0.000438703
86,1262.98,0.6595,0.50695,1.17342,0.96773,0.94326,0.9854,0.80408,0.85817,0.48001,1.39289,0.000426914,0.000426914,0.000426914
87,1276.05,0.71216,0.57182,1.19878,0.96353,0.97973,0.98622,0.81995,0.79901,0.44342,1.31652,0.000415124,0.000415124,0.000415124
88,1290.02,0.67736,0.54219,1.14689,0.91615,0.98215,0.98678,0.81792,0.80196,0.46643,1.34299,0.000403335,0.000403335,0.000403335
89,1304.51,0.69263,0.52522,1.20628,0.96382,0.97327,0.98862,0.80007,0.81897,0.47058,1.32184,0.000391546,0.000391546,0.000391546
90,1320.27,0.6841,0.56106,1.20285,0.98565,0.95862,0.99268,0.82299,0.7895,0.42977,1.29309,0.000379757,0.000379757,0.000379757
91,1334.76,0.70969,0.51416,1.21123,0.9618,0.96215,0.98695,0.79523,0.83695,0.45984,1.34103,0.000367967,0.000367967,0.000367967
92,1348.77,0.66427,0.55295,1.15626,0.96751,0.9997,0.99384,0.80981,0.78581,0.44439,1.2901,0.000356178,0.000356178,0.000356178
93,1363.76,0.6657,0.51104,1.16632,0.96427,0.98543,0.99221,0.81192,0.82095,0.46287,1.3342,0.000344389,0.000344389,0.000344389
94,1377.26,0.66522,0.53858,1.16135,0.97304,0.98072,0.99402,0.80559,0.81986,0.42757,1.31884,0.0003326,0.0003326,0.0003326
95,1391.46,0.6136,0.48705,1.13133,0.96908,0.98589,0.99319,0.80742,0.8064,0.41197,1.33284,0.00032081,0.00032081,0.00032081
96,1406.5,0.61241,0.47353,1.16307,0.97295,0.98316,0.99091,0.81624,0.781,0.4063,1.30747,0.000309021,0.000309021,0.000309021
97,1421.21,0.68156,0.5203,1.24416,0.97658,0.96922,0.99323,0.81626,0.80678,0.42976,1.34663,0.000297232,0.000297232,0.000297232
98,1437.15,0.6427,0.50818,1.20558,0.95612,0.97943,0.98424,0.80877,0.77169,0.43994,1.31457,0.000285443,0.000285443,0.000285443
99,1451.15,0.65913,0.52837,1.16755,0.97346,0.99147,0.99273,0.81746,0.76177,0.41375,1.28228,0.000273654,0.000273654,0.000273654
