epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,1490.3,0.83377,1.92897,0.83694,1.29442,0.93881,0.95086,0.97548,0.77767,0.9264,0.93896,0.96744,0.71029,0.67962,1.4271,0.45041,1.22115,0.0001684,0.0001684,0.0001684
128,1501.78,0.9062,1.8895,0.84733,1.37131,0.95072,0.94909,0.97652,0.76706,0.93845,0.93718,0.97063,0.71569,0.70689,1.40083,0.43818,1.2774,0.0001618,0.0001618,0.0001618
129,1513.4,0.87926,1.93369,0.78793,1.3218,0.95831,0.94089,0.97364,0.78792,0.94598,0.92898,0.96865,0.70216,0.6759,1.40594,0.44814,1.22513,0.0001552,0.0001552,0.0001552
130,1524.97,0.90154,1.88906,0.83686,1.34351,0.92767,0.95238,0.97129,0.78853,0.96078,0.90168,0.96809,0.69877,0.69037,1.40991,0.4479,1.24144,0.0001486,0.0001486,0.0001486
131,1536.27,0.89795,1.79339,0.81555,1.35434,0.93579,0.92815,0.97234,0.78217,0.93579,0.92815,0.9704,0.69352,0.69928,1.40946,0.45597,1.24823,0.000142,0.000142,0.000142
132,1547.86,0.9013,1.83143,0.80747,1.31806,0.94931,0.93139,0.97527,0.76477,0.94931,0.93139,0.97228,0.69915,0.72581,1.37415,0.45871,1.26538,0.0001354,0.0001354,0.0001354
133,1559.31,0.92713,2.02179,0.82403,1.36893,0.94297,0.93865,0.97321,0.7661,0.94297,0.93865,0.96908,0.69969,0.73292,1.39468,0.46825,1.28679,0.0001288,0.0001288,0.0001288
134,1570.99,0.89033,2.12766,0.81099,1.36276,0.939,0.95017,0.97178,0.77245,0.92697,0.93862,0.96466,0.70458,0.70398,1.38766,0.46651,1.23541,0.0001222,0.0001222,0.0001222
135,1583.08,0.95031,2.01331,0.83652,1.40482,0.93182,0.93957,0.9729,0.76903,0.93182,0.93957,0.96209,0.71129,0.70584,1.38407,0.46777,1.237,0.0001156,0.0001156,0.0001156
136,1594.12,0.88526,1.97675,0.7654,1.34622,0.93089,0.96302,0.97759,0.77462,0.92672,0.94797,0.96531,0.70779,0.70773,1.39616,0.45374,1.23476,0.000109,0.000109,0.000109
137,1605.78,0.9049,2.02113,0.87335,1.39813,0.9512,0.96429,0.97626,0.77027,0.93936,0.95238,0.96159,0.70083,0.7064,1.39344,0.44866,1.23497,0.0001024,0.0001024,0.0001024
138,1617.47,0.85327,1.65476,0.70128,1.28937,0.94966,0.96429,0.97346,0.77387,0.93778,0.95238,0.95891,0.70282,0.70474,1.39843,0.45451,1.2286,9.58e-05,9.58e-05,9.58e-05
139,1628.94,0.82554,1.85265,0.7095,1.28328,0.93571,0.96109,0.96993,0.77151,0.92354,0.94947,0.96619,0.70742,0.70219,1.40539,0.46812,1.2197,8.92e-05,8.92e-05,8.92e-05
140,1640.53,0.89319,2.01709,0.78083,1.34516,0.93417,0.95959,0.97011,0.76957,0.92201,0.94779,0.96698,0.70784,0.70005,1.39336,0.47338,1.21441,8.26e-05,8.26e-05,8.26e-05
141,1653.02,0.97498,1.24886,0.56118,1.32558,0.95235,0.94685,0.97354,0.78143,0.93965,0.93499,0.97179,0.70884,0.69543,1.38492,0.46406,1.21097,7.6e-05,7.6e-05,7.6e-05
142,1663.69,0.85293,1.2807,0.51801,1.25545,0.97493,0.93562,0.97487,0.7844,0.96497,0.9214,0.97303,0.69874,0.68875,1.39249,0.44871,1.20698,6.94e-05,6.94e-05,6.94e-05
143,1674.46,0.8363,1.26406,0.50688,1.35602,0.96368,0.93801,0.97946,0.79358,0.9695,0.91668,0.97734,0.70565,0.67853,1.40013,0.43975,1.1974,6.28e-05,6.28e-05,6.28e-05
144,1684.68,0.73872,1.20462,0.463,1.18348,0.96039,0.94954,0.9835,0.78041,0.94744,0.93787,0.98079,0.71258,0.68639,1.39086,0.42359,1.21763,5.62e-05,5.62e-05,5.62e-05
145,1694.72,0.74237,1.27578,0.46711,1.15889,0.94353,0.96429,0.98575,0.79803,0.95933,0.93994,0.98232,0.71327,0.6886,1.36988,0.40881,1.23579,4.96e-05,4.96e-05,4.96e-05
146,1704.83,0.77655,1.1167,0.47097,1.19748,0.94795,0.93472,0.97841,0.78638,0.94795,0.93472,0.97438,0.70993,0.69172,1.37172,0.4304,1.25501,4.3e-05,4.3e-05,4.3e-05
147,1715.35,0.77073,1.14838,0.46008,1.22617,0.95831,0.92118,0.97741,0.78199,0.95831,0.92118,0.97463,0.70934,0.69379,1.38821,0.42182,1.25003,3.64e-05,3.64e-05,3.64e-05
148,1725.74,0.73127,1.1308,0.45228,1.24968,0.94722,0.94,0.97754,0.78955,0.94866,0.93673,0.9754,0.7123,0.68785,1.39643,0.41947,1.23485,2.98e-05,2.98e-05,2.98e-05
149,1738.17,0.83589,1.22919,0.50166,1.25817,0.94942,0.95137,0.978,0.78842,0.93656,0.93965,0.97652,0.72352,0.68164,1.37671,0.41226,1.22111,2.32e-05,2.32e-05,2.32e-05
150,1748.5,0.71662,1.1401,0.43562,1.22812,0.94658,0.94131,0.97834,0.79032,0.95244,0.93766,0.97665,0.72481,0.68094,1.37013,0.41832,1.21985,1.66e-05,1.66e-05,1.66e-05
