epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,1163.52,1.37852,1.23955,1.81497,0.92163,0.86212,0.91152,0.52824,1.46379,0.83648,1.94075,0.000571,0.000571,0.000571
67,1179.53,1.28361,1.09466,1.68576,0.87396,0.91601,0.91686,0.60852,1.24821,0.83339,1.74876,0.0005644,0.0005644,0.0005644
68,1194.32,1.27935,1.17474,1.68155,0.90479,0.90869,0.91173,0.58561,1.34005,0.78918,1.82526,0.0005578,0.0005578,0.0005578
69,1210.62,1.27632,1.10005,1.69241,0.87693,0.887,0.88791,0.56878,1.28607,0.81447,1.7801,0.0005512,0.0005512,0.0005512
70,1227.02,1.31225,1.14598,1.71095,0.81676,0.90952,0.84351,0.55607,1.27805,0.85857,1.74638,0.0005446,0.0005446,0.0005446
71,1244.38,1.32261,1.13907,1.75378,0.89295,0.85976,0.91553,0.58488,1.29261,0.8072,1.80786,0.000538,0.000538,0.000538
72,1261.35,1.23463,1.07438,1.7028,0.8907,0.89061,0.90437,0.5748,1.25577,0.75839,1.74849,0.0005314,0.0005314,0.0005314
73,1278.48,1.34295,1.15739,1.76089,0.81799,0.88861,0.893,0.59348,1.21824,0.81864,1.73045,0.0005248,0.0005248,0.0005248
74,1294.35,1.20776,1.06774,1.62736,0.93001,0.89622,0.89945,0.57722,1.36158,0.78553,1.8429,0.0005182,0.0005182,0.0005182
75,1313.05,1.32016,1.15257,1.81141,0.92003,0.91855,0.89827,0.52488,1.46252,0.76635,1.94623,0.0005116,0.0005116,0.0005116
76,1330.02,1.30129,1.09417,1.70936,0.91216,0.92581,0.89017,0.58893,1.30126,0.72002,1.75435,0.000505,0.000505,0.000505
77,1347.62,1.30037,1.13999,1.72942,0.92407,0.92581,0.90885,0.60136,1.30688,0.71109,1.77259,0.0004984,0.0004984,0.0004984
78,1364.99,1.28906,1.1236,1.77799,0.91218,0.93448,0.90658,0.61328,1.28264,0.68433,1.77516,0.0004918,0.0004918,0.0004918
79,1381.63,1.24157,1.00734,1.68842,0.8502,0.91717,0.91111,0.63063,1.21787,0.69813,1.70926,0.0004852,0.0004852,0.0004852
80,1399.68,1.271,1.07111,1.6834,0.89591,0.9266,0.93354,0.57791,1.35747,0.72468,1.8475,0.0004786,0.0004786,0.0004786
81,1417.58,1.24372,1.07397,1.66238,0.90339,0.94872,0.90658,0.61427,1.24664,0.73743,1.77322,0.000472,0.000472,0.000472
82,1435.39,1.27969,1.06325,1.74914,0.91319,0.94501,0.91926,0.57347,1.38192,0.73932,1.86019,0.0004654,0.0004654,0.0004654
83,1452.85,1.28994,1.0675,1.71302,0.8817,0.92337,0.89748,0.63558,1.14559,0.75425,1.67063,0.0004588,0.0004588,0.0004588
