epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,2851.5,1.15947,0.81545,1.47549,0.90432,0.89614,0.90698,0.64907,1.08095,0.58737,1.5685,8.92e-05,8.92e-05,8.92e-05
186,2866.56,1.06615,0.7416,1.41939,0.90631,0.89895,0.906,0.652,1.08986,0.57678,1.57989,8.425e-05,8.425e-05,8.425e-05
187,2881.79,1.01141,0.70959,1.35685,0.90802,0.90319,0.91569,0.66165,1.07146,0.56967,1.5608,7.93e-05,7.93e-05,7.93e-05
188,2898.1,1.01671,0.65705,1.42815,0.90149,0.90287,0.91644,0.66195,1.07682,0.57566,1.56941,7.435e-05,7.435e-05,7.435e-05
189,2912.62,1.02968,0.71925,1.40305,0.89413,0.91007,0.91931,0.65865,1.10871,0.57942,1.59893,6.94e-05,6.94e-05,6.94e-05
190,2927.47,1.03624,0.72444,1.38298,0.90095,0.93711,0.92343,0.65519,1.10057,0.57468,1.59485,6.445e-05,6.445e-05,6.445e-05
191,2945.52,1.07317,0.6006,1.44601,0.88839,0.92354,0.91736,0.65547,1.08012,0.57998,1.58467,5.95e-05,5.95e-05,5.95e-05
192,2960.52,0.98189,0.56232,1.40479,0.89398,0.93405,0.91773,0.64828,1.09941,0.57199,1.60786,5.455e-05,5.455e-05,5.455e-05
193,2975.66,1.05274,0.58455,1.38744,0.90028,0.93237,0.91669,0.65772,1.10662,0.58223,1.61228,4.96e-05,4.96e-05,4.96e-05
194,2990.26,1.07664,0.60339,1.43178,0.90221,0.93191,0.9194,0.65975,1.10163,0.57407,1.60892,4.465e-05,4.465e-05,4.465e-05
195,3005.49,0.99092,0.55699,1.43252,0.90367,0.93253,0.92386,0.66845,1.09636,0.57146,1.60472,3.97e-05,3.97e-05,3.97e-05
196,3019.81,0.91374,0.50171,1.30697,0.90357,0.9275,0.9249,0.66527,1.0964,0.57236,1.59694,3.475e-05,3.475e-05,3.475e-05
197,3034.97,0.93845,0.54948,1.38087,0.8909,0.91547,0.91317,0.66432,1.09168,0.57265,1.58524,2.98e-05,2.98e-05,2.98e-05
198,3049.21,0.98726,0.57649,1.41722,0.89168,0.9143,0.91272,0.67269,1.08454,0.57385,1.57773,2.485e-05,2.485e-05,2.485e-05
199,3064.94,0.91427,0.53332,1.38592,0.90055,0.90232,0.91927,0.68139,1.06671,0.57452,1.56116,1.99e-05,1.99e-05,1.99e-05
200,3077.63,0.93667,0.52779,1.3781,0.90266,0.90303,0.91839,0.68497,1.05808,0.57387,1.55404,1.495e-05,1.495e-05,1.495e-05
