epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,1895.1,1.31272,2.70133,9.7915,1.83913,0.90383,0.74911,0.8731,0.48621,0.88691,0.73721,0.84784,0.47034,1.56787,2.42487,8.39355,1.97149,0.00101166,0.00101166,0.00101166
61,1926.48,1.24107,2.51249,8.71134,1.75337,0.83975,0.80679,0.8717,0.52152,0.84928,0.80408,0.85368,0.45906,1.54658,2.53016,7.73616,1.96934,0.00100459,0.00100459,0.00100459
62,1958.01,1.23901,2.56852,8.77536,1.78345,0.85619,0.87685,0.91546,0.53348,0.8707,0.85934,0.90261,0.5062,1.54746,2.39625,7.41191,1.94921,0.000997513,0.000997513,0.000997513
63,1989.43,1.31463,2.5143,9.00188,1.82416,0.85888,0.877,0.90129,0.53177,0.89273,0.80036,0.863,0.49518,1.48216,2.31864,7.12367,1.89848,0.00099044,0.00099044,0.00099044
64,2020.78,1.27601,2.6218,9.1893,1.82987,0.90299,0.83498,0.90782,0.4808,0.90299,0.83498,0.9046,0.48893,1.60859,2.26579,7.60235,1.98255,0.000983366,0.000983366,0.000983366
65,2052.22,1.20372,2.40105,8.53787,1.75793,0.78455,0.80785,0.88853,0.51905,0.80697,0.83352,0.89041,0.51343,1.55229,2.23513,7.39583,1.95146,0.000976293,0.000976293,0.000976293
66,2083.6,1.28106,2.52144,9.09294,1.79184,0.90784,0.84174,0.92277,0.53036,0.9248,0.82389,0.91325,0.51374,1.56577,2.238,6.87786,1.94794,0.000969219,0.000969219,0.000969219
67,2115.05,1.26793,2.59549,8.72342,1.79024,0.91033,0.83621,0.92864,0.53205,0.91033,0.83621,0.92162,0.5095,1.58797,2.24418,7.00703,2.01273,0.000962146,0.000962146,0.000962146
68,2146.42,1.25878,2.51747,8.46385,1.76175,0.83362,0.78882,0.87968,0.47771,0.83269,0.79378,0.87423,0.43001,1.57508,2.45956,8.11925,1.98117,0.000955072,0.000955072,0.000955072
69,2177.83,1.19892,2.42768,8.17413,1.69147,0.85272,0.88553,0.90336,0.52015,0.85272,0.88553,0.8997,0.46081,1.53072,2.6729,7.77171,1.97266,0.000947999,0.000947999,0.000947999
